,date,close,metric
57,1999-08-20,22.950000762939453,^VIX
58,1999-08-23,22.549999237060547,^VIX
59,1999-08-24,22.399999618530273,^VIX
60,1999-08-25,20.959999084472656,^VIX
61,1999-08-26,21.209999084472656,^VIX
62,1999-08-27,21.829999923706055,^VIX
63,1999-08-30,24.6299991607666,^VIX
64,1999-08-31,24.450000762939453,^VIX
65,1999-09-01,22.93000030517578,^VIX
66,1999-09-02,24.530000686645508,^VIX
67,1999-09-03,20.979999542236328,^VIX
68,1999-09-07,23.440000534057617,^VIX
69,1999-09-08,23.81999969482422,^VIX
70,1999-09-09,23.010000228881836,^VIX
71,1999-09-10,22.030000686645508,^VIX
72,1999-09-13,22.889999389648438,^VIX
73,1999-09-14,23.770000457763672,^VIX
74,1999-09-15,24.559999465942383,^VIX
75,1999-09-16,25.25,^VIX
76,1999-09-17,23.299999237060547,^VIX
77,1999-09-20,24.030000686645508,^VIX
78,1999-09-21,25.649999618530273,^VIX
79,1999-09-22,25.190000534057617,^VIX
80,1999-09-23,27.84000015258789,^VIX
81,1999-09-24,27.790000915527344,^VIX
82,1999-09-27,26.399999618530273,^VIX
83,1999-09-28,26.059999465942383,^VIX
84,1999-09-29,26.489999771118164,^VIX
85,1999-09-30,25.40999984741211,^VIX
86,1999-10-01,24.93000030517578,^VIX
87,1999-10-04,24.459999084472656,^VIX
88,1999-10-05,24.790000915527344,^VIX
89,1999-10-06,22.059999465942383,^VIX
90,1999-10-07,23.579999923706055,^VIX
91,1999-10-08,20.489999771118164,^VIX
92,1999-10-11,20.6299991607666,^VIX
93,1999-10-12,22.84000015258789,^VIX
94,1999-10-13,25.959999084472656,^VIX
95,1999-10-14,26.049999237060547,^VIX
96,1999-10-15,28.75,^VIX
97,1999-10-18,28.190000534057617,^VIX
98,1999-10-19,26.559999465942383,^VIX
99,1999-10-20,23.899999618530273,^VIX
100,1999-10-21,24.020000457763672,^VIX
101,1999-10-22,21.639999389648438,^VIX
102,1999-10-25,23.600000381469727,^VIX
103,1999-10-26,24.260000228881836,^VIX
104,1999-10-27,24.200000762939453,^VIX
105,1999-10-28,21.34000015258789,^VIX
106,1999-10-29,22.200000762939453,^VIX
107,1999-11-01,22.09000015258789,^VIX
108,1999-11-02,23.100000381469727,^VIX
109,1999-11-03,23.15999984741211,^VIX
110,1999-11-04,23.0,^VIX
111,1999-11-05,21.65999984741211,^VIX
112,1999-11-08,21.8700008392334,^VIX
113,1999-11-09,22.700000762939453,^VIX
114,1999-11-10,22.260000228881836,^VIX
115,1999-11-11,22.06999969482422,^VIX
116,1999-11-12,21.649999618530273,^VIX
117,1999-11-15,22.739999771118164,^VIX
118,1999-11-16,20.729999542236328,^VIX
119,1999-11-17,20.959999084472656,^VIX
120,1999-11-18,19.760000228881836,^VIX
121,1999-11-19,19.110000610351562,^VIX
122,1999-11-22,19.979999542236328,^VIX
123,1999-11-23,21.0,^VIX
124,1999-11-24,20.260000228881836,^VIX
125,1999-11-26,22.329999923706055,^VIX
126,1999-11-29,23.56999969482422,^VIX
127,1999-11-30,24.18000030517578,^VIX
128,1999-12-01,22.229999542236328,^VIX
129,1999-12-02,21.770000457763672,^VIX
130,1999-12-03,19.31999969482422,^VIX
131,1999-12-06,20.579999923706055,^VIX
132,1999-12-07,21.09000015258789,^VIX
133,1999-12-08,21.25,^VIX
134,1999-12-09,21.190000534057617,^VIX
135,1999-12-10,21.479999542236328,^VIX
136,1999-12-13,21.719999313354492,^VIX
137,1999-12-14,23.059999465942383,^VIX
138,1999-12-15,22.030000686645508,^VIX
139,1999-12-16,21.90999984741211,^VIX
140,1999-12-17,21.350000381469727,^VIX
141,1999-12-20,23.780000686645508,^VIX
142,1999-12-21,22.65999984741211,^VIX
143,1999-12-22,22.43000030517578,^VIX
144,1999-12-23,21.1200008392334,^VIX
145,1999-12-27,23.06999969482422,^VIX
146,1999-12-28,22.969999313354492,^VIX
147,1999-12-29,23.09000015258789,^VIX
148,1999-12-30,24.760000228881836,^VIX
149,1999-12-31,24.639999389648438,^VIX
150,2000-01-03,24.209999084472656,^VIX
151,2000-01-04,27.010000228881836,^VIX
152,2000-01-05,26.40999984741211,^VIX
153,2000-01-06,25.729999542236328,^VIX
154,2000-01-07,21.719999313354492,^VIX
155,2000-01-10,21.709999084472656,^VIX
156,2000-01-11,22.5,^VIX
157,2000-01-12,22.84000015258789,^VIX
158,2000-01-13,21.709999084472656,^VIX
159,2000-01-14,19.65999984741211,^VIX
160,2000-01-18,21.5,^VIX
161,2000-01-19,21.719999313354492,^VIX
162,2000-01-20,21.75,^VIX
163,2000-01-21,20.81999969482422,^VIX
164,2000-01-24,24.06999969482422,^VIX
165,2000-01-25,23.020000457763672,^VIX
166,2000-01-26,23.030000686645508,^VIX
167,2000-01-27,23.540000915527344,^VIX
168,2000-01-28,26.139999389648438,^VIX
169,2000-01-31,24.950000762939453,^VIX
170,2000-02-01,23.450000762939453,^VIX
171,2000-02-02,23.1200008392334,^VIX
172,2000-02-03,22.010000228881836,^VIX
173,2000-02-04,21.540000915527344,^VIX
174,2000-02-07,22.790000915527344,^VIX
175,2000-02-08,21.25,^VIX
176,2000-02-09,22.899999618530273,^VIX
177,2000-02-10,23.06999969482422,^VIX
178,2000-02-11,24.420000076293945,^VIX
179,2000-02-14,24.3799991607666,^VIX
180,2000-02-15,22.920000076293945,^VIX
181,2000-02-16,23.510000228881836,^VIX
182,2000-02-17,23.170000076293945,^VIX
183,2000-02-18,26.0,^VIX
184,2000-02-22,25.860000610351562,^VIX
185,2000-02-23,23.889999389648438,^VIX
186,2000-02-24,24.3799991607666,^VIX
187,2000-02-25,25.200000762939453,^VIX
188,2000-02-28,24.68000030517578,^VIX
189,2000-02-29,23.3700008392334,^VIX
190,2000-03-01,21.639999389648438,^VIX
191,2000-03-02,21.059999465942383,^VIX
192,2000-03-03,19.209999084472656,^VIX
193,2000-03-06,21.5,^VIX
194,2000-03-07,24.309999465942383,^VIX
195,2000-03-08,23.81999969482422,^VIX
196,2000-03-09,22.209999084472656,^VIX
197,2000-03-10,21.239999771118164,^VIX
198,2000-03-13,22.850000381469727,^VIX
199,2000-03-14,24.40999984741211,^VIX
200,2000-03-15,22.34000015258789,^VIX
201,2000-03-16,20.770000457763672,^VIX
202,2000-03-17,22.3700008392334,^VIX
203,2000-03-20,22.959999084472656,^VIX
204,2000-03-21,21.700000762939453,^VIX
205,2000-03-22,21.489999771118164,^VIX
206,2000-03-23,22.260000228881836,^VIX
207,2000-03-24,23.309999465942383,^VIX
208,2000-03-27,24.530000686645508,^VIX
209,2000-03-28,24.860000610351562,^VIX
210,2000-03-29,24.100000381469727,^VIX
211,2000-03-30,25.469999313354492,^VIX
212,2000-03-31,24.110000610351562,^VIX
213,2000-04-03,24.030000686645508,^VIX
214,2000-04-04,27.1200008392334,^VIX
215,2000-04-05,28.40999984741211,^VIX
216,2000-04-06,27.149999618530273,^VIX
217,2000-04-07,24.389999389648438,^VIX
218,2000-04-10,25.989999771118164,^VIX
219,2000-04-11,27.25,^VIX
220,2000-04-12,28.979999542236328,^VIX
221,2000-04-13,29.399999618530273,^VIX
222,2000-04-14,33.4900016784668,^VIX
223,2000-04-17,28.950000762939453,^VIX
224,2000-04-18,26.1200008392334,^VIX
225,2000-04-19,27.020000457763672,^VIX
226,2000-04-20,25.850000381469727,^VIX
227,2000-04-24,27.3700008392334,^VIX
228,2000-04-25,25.239999771118164,^VIX
229,2000-04-26,26.969999313354492,^VIX
230,2000-04-27,26.190000534057617,^VIX
231,2000-04-28,26.200000762939453,^VIX
232,2000-05-01,25.8799991607666,^VIX
233,2000-05-02,28.5,^VIX
234,2000-05-03,31.6299991607666,^VIX
235,2000-05-04,30.770000457763672,^VIX
236,2000-05-05,27.530000686645508,^VIX
237,2000-05-08,28.200000762939453,^VIX
238,2000-05-09,28.93000030517578,^VIX
239,2000-05-10,29.8700008392334,^VIX
240,2000-05-11,27.760000228881836,^VIX
241,2000-05-12,26.049999237060547,^VIX
242,2000-05-15,24.860000610351562,^VIX
243,2000-05-16,24.34000015258789,^VIX
244,2000-05-17,23.979999542236328,^VIX
245,2000-05-18,23.959999084472656,^VIX
246,2000-05-19,25.440000534057617,^VIX
247,2000-05-22,26.0,^VIX
248,2000-05-23,25.8700008392334,^VIX
249,2000-05-24,24.31999969482422,^VIX
250,2000-05-25,24.579999923706055,^VIX
251,2000-05-26,24.469999313354492,^VIX
252,2000-05-30,23.6200008392334,^VIX
253,2000-05-31,23.649999618530273,^VIX
254,2000-06-01,22.360000610351562,^VIX
255,2000-06-02,21.479999542236328,^VIX
256,2000-06-05,22.709999084472656,^VIX
257,2000-06-06,23.049999237060547,^VIX
258,2000-06-07,22.479999542236328,^VIX
259,2000-06-08,22.770000457763672,^VIX
260,2000-06-09,22.139999389648438,^VIX
261,2000-06-12,22.31999969482422,^VIX
262,2000-06-13,21.670000076293945,^VIX
263,2000-06-14,21.479999542236328,^VIX
264,2000-06-15,20.68000030517578,^VIX
265,2000-06-16,20.5,^VIX
266,2000-06-19,20.6299991607666,^VIX
267,2000-06-20,20.8799991607666,^VIX
268,2000-06-21,20.610000610351562,^VIX
269,2000-06-22,22.0,^VIX
270,2000-06-23,22.34000015258789,^VIX
271,2000-06-26,22.450000762939453,^VIX
272,2000-06-27,21.799999237060547,^VIX
273,2000-06-28,20.290000915527344,^VIX
274,2000-06-29,19.700000762939453,^VIX
275,2000-06-30,19.540000915527344,^VIX
276,2000-07-03,19.829999923706055,^VIX
277,2000-07-05,21.15999984741211,^VIX
278,2000-07-06,20.940000534057617,^VIX
279,2000-07-07,19.219999313354492,^VIX
280,2000-07-10,20.329999923706055,^VIX
281,2000-07-11,20.110000610351562,^VIX
282,2000-07-12,20.030000686645508,^VIX
283,2000-07-13,20.030000686645508,^VIX
284,2000-07-14,19.31999969482422,^VIX
285,2000-07-17,19.450000762939453,^VIX
286,2000-07-18,19.75,^VIX
287,2000-07-19,19.649999618530273,^VIX
288,2000-07-20,18.940000534057617,^VIX
289,2000-07-21,18.940000534057617,^VIX
290,2000-07-24,19.920000076293945,^VIX
291,2000-07-25,19.389999389648438,^VIX
292,2000-07-26,19.670000076293945,^VIX
293,2000-07-27,19.600000381469727,^VIX
294,2000-07-28,20.84000015258789,^VIX
295,2000-07-31,20.739999771118164,^VIX
296,2000-08-01,20.549999237060547,^VIX
297,2000-08-02,20.0,^VIX
298,2000-08-03,19.989999771118164,^VIX
299,2000-08-04,18.6200008392334,^VIX
300,2000-08-07,19.030000686645508,^VIX
301,2000-08-08,18.790000915527344,^VIX
302,2000-08-09,19.18000030517578,^VIX
303,2000-08-10,19.190000534057617,^VIX
304,2000-08-11,18.549999237060547,^VIX
305,2000-08-14,17.8799991607666,^VIX
306,2000-08-15,17.979999542236328,^VIX
307,2000-08-16,18.020000457763672,^VIX
308,2000-08-17,17.479999542236328,^VIX
309,2000-08-18,17.049999237060547,^VIX
310,2000-08-21,17.350000381469727,^VIX
311,2000-08-22,17.469999313354492,^VIX
312,2000-08-23,17.3799991607666,^VIX
313,2000-08-24,17.040000915527344,^VIX
314,2000-08-25,16.530000686645508,^VIX
315,2000-08-28,16.540000915527344,^VIX
316,2000-08-29,16.889999389648438,^VIX
317,2000-08-30,17.690000534057617,^VIX
318,2000-08-31,16.84000015258789,^VIX
319,2000-09-01,17.530000686645508,^VIX
320,2000-09-05,19.81999969482422,^VIX
321,2000-09-06,20.790000915527344,^VIX
322,2000-09-07,19.420000076293945,^VIX
323,2000-09-08,18.459999084472656,^VIX
324,2000-09-11,18.399999618530273,^VIX
325,2000-09-12,18.59000015258789,^VIX
326,2000-09-13,18.31999969482422,^VIX
327,2000-09-14,18.260000228881836,^VIX
328,2000-09-15,18.520000457763672,^VIX
329,2000-09-18,20.25,^VIX
330,2000-09-19,19.540000915527344,^VIX
331,2000-09-20,19.93000030517578,^VIX
332,2000-09-21,20.18000030517578,^VIX
333,2000-09-22,20.739999771118164,^VIX
334,2000-09-25,21.40999984741211,^VIX
335,2000-09-26,21.8799991607666,^VIX
336,2000-09-27,21.670000076293945,^VIX
337,2000-09-28,19.469999313354492,^VIX
338,2000-09-29,20.56999969482422,^VIX
339,2000-10-02,21.229999542236328,^VIX
340,2000-10-03,21.850000381469727,^VIX
341,2000-10-04,21.540000915527344,^VIX
342,2000-10-05,21.030000686645508,^VIX
343,2000-10-06,22.709999084472656,^VIX
344,2000-10-09,24.020000457763672,^VIX
345,2000-10-10,24.860000610351562,^VIX
346,2000-10-11,26.56999969482422,^VIX
347,2000-10-12,30.510000228881836,^VIX
348,2000-10-13,27.600000381469727,^VIX
349,2000-10-16,26.790000915527344,^VIX
350,2000-10-17,27.84000015258789,^VIX
351,2000-10-18,28.719999313354492,^VIX
352,2000-10-19,25.09000015258789,^VIX
353,2000-10-20,24.239999771118164,^VIX
354,2000-10-23,24.690000534057617,^VIX
355,2000-10-24,24.280000686645508,^VIX
356,2000-10-25,26.649999618530273,^VIX
357,2000-10-26,28.6200008392334,^VIX
358,2000-10-27,26.469999313354492,^VIX
359,2000-10-30,25.459999084472656,^VIX
360,2000-10-31,23.6299991607666,^VIX
361,2000-11-01,24.280000686645508,^VIX
362,2000-11-02,23.920000076293945,^VIX
363,2000-11-03,23.670000076293945,^VIX
364,2000-11-06,24.520000457763672,^VIX
365,2000-11-07,24.90999984741211,^VIX
366,2000-11-08,25.65999984741211,^VIX
367,2000-11-09,27.200000762939453,^VIX
368,2000-11-10,28.530000686645508,^VIX
369,2000-11-13,29.059999465942383,^VIX
370,2000-11-14,26.809999465942383,^VIX
371,2000-11-15,26.149999618530273,^VIX
372,2000-11-16,25.049999237060547,^VIX
373,2000-11-17,24.809999465942383,^VIX
374,2000-11-20,27.43000030517578,^VIX
375,2000-11-21,26.6200008392334,^VIX
376,2000-11-22,27.709999084472656,^VIX
377,2000-11-24,26.0,^VIX
378,2000-11-27,26.93000030517578,^VIX
379,2000-11-28,27.639999389648438,^VIX
380,2000-11-29,27.489999771118164,^VIX
381,2000-11-30,29.649999618530273,^VIX
382,2000-12-01,27.479999542236328,^VIX
383,2000-12-04,27.780000686645508,^VIX
384,2000-12-05,24.989999771118164,^VIX
385,2000-12-06,25.06999969482422,^VIX
386,2000-12-07,25.34000015258789,^VIX
387,2000-12-08,22.40999984741211,^VIX
388,2000-12-11,23.510000228881836,^VIX
389,2000-12-12,24.8799991607666,^VIX
390,2000-12-13,23.6299991607666,^VIX
391,2000-12-14,24.860000610351562,^VIX
392,2000-12-15,26.549999237060547,^VIX
393,2000-12-18,27.700000762939453,^VIX
394,2000-12-19,27.170000076293945,^VIX
395,2000-12-20,31.739999771118164,^VIX
396,2000-12-21,29.65999984741211,^VIX
397,2000-12-22,27.549999237060547,^VIX
398,2000-12-26,28.729999542236328,^VIX
399,2000-12-27,28.139999389648438,^VIX
400,2000-12-28,26.56999969482422,^VIX
401,2000-12-29,26.850000381469727,^VIX
402,2001-01-02,29.989999771118164,^VIX
403,2001-01-03,26.600000381469727,^VIX
404,2001-01-04,26.969999313354492,^VIX
405,2001-01-05,28.670000076293945,^VIX
406,2001-01-08,29.84000015258789,^VIX
407,2001-01-09,27.989999771118164,^VIX
408,2001-01-10,26.799999237060547,^VIX
409,2001-01-11,25.790000915527344,^VIX
410,2001-01-12,24.559999465942383,^VIX
411,2001-01-16,25.280000686645508,^VIX
412,2001-01-17,24.93000030517578,^VIX
413,2001-01-18,23.3700008392334,^VIX
414,2001-01-19,23.239999771118164,^VIX
415,2001-01-22,23.25,^VIX
416,2001-01-23,21.56999969482422,^VIX
417,2001-01-24,22.030000686645508,^VIX
418,2001-01-25,22.639999389648438,^VIX
419,2001-01-26,22.56999969482422,^VIX
420,2001-01-29,22.610000610351562,^VIX
421,2001-01-30,22.56999969482422,^VIX
422,2001-01-31,22.020000457763672,^VIX
423,2001-02-01,21.65999984741211,^VIX
424,2001-02-02,21.950000762939453,^VIX
425,2001-02-05,22.190000534057617,^VIX
426,2001-02-06,21.979999542236328,^VIX
427,2001-02-07,21.670000076293945,^VIX
428,2001-02-08,21.459999084472656,^VIX
429,2001-02-09,22.030000686645508,^VIX
430,2001-02-12,21.920000076293945,^VIX
431,2001-02-13,21.3700008392334,^VIX
432,2001-02-14,21.520000457763672,^VIX
433,2001-02-15,20.270000457763672,^VIX
434,2001-02-16,22.1200008392334,^VIX
435,2001-02-20,24.690000534057617,^VIX
436,2001-02-21,25.75,^VIX
437,2001-02-22,26.760000228881836,^VIX
438,2001-02-23,27.209999084472656,^VIX
439,2001-02-26,25.43000030517578,^VIX
440,2001-02-27,26.489999771118164,^VIX
441,2001-02-28,28.350000381469727,^VIX
442,2001-03-01,28.079999923706055,^VIX
443,2001-03-02,27.43000030517578,^VIX
444,2001-03-05,27.1200008392334,^VIX
445,2001-03-06,25.889999389648438,^VIX
446,2001-03-07,24.1200008392334,^VIX
447,2001-03-08,24.290000915527344,^VIX
448,2001-03-09,25.6200008392334,^VIX
449,2001-03-12,30.31999969482422,^VIX
450,2001-03-13,27.549999237060547,^VIX
451,2001-03-14,29.610000610351562,^VIX
452,2001-03-15,28.559999465942383,^VIX
453,2001-03-16,29.90999984741211,^VIX
454,2001-03-19,29.780000686645508,^VIX
455,2001-03-20,30.959999084472656,^VIX
456,2001-03-21,31.93000030517578,^VIX
457,2001-03-22,32.84000015258789,^VIX
458,2001-03-23,30.450000762939453,^VIX
459,2001-03-26,29.040000915527344,^VIX
460,2001-03-27,27.040000915527344,^VIX
461,2001-03-28,28.579999923706055,^VIX
462,2001-03-29,29.170000076293945,^VIX
463,2001-03-30,28.639999389648438,^VIX
464,2001-04-02,31.209999084472656,^VIX
465,2001-04-03,34.720001220703125,^VIX
466,2001-04-04,34.06999969482422,^VIX
467,2001-04-05,29.940000534057617,^VIX
468,2001-04-06,31.690000534057617,^VIX
469,2001-04-09,31.90999984741211,^VIX
470,2001-04-10,29.440000534057617,^VIX
471,2001-04-11,28.459999084472656,^VIX
472,2001-04-12,26.1200008392334,^VIX
473,2001-04-16,26.329999923706055,^VIX
474,2001-04-17,25.610000610351562,^VIX
475,2001-04-18,24.1299991607666,^VIX
476,2001-04-19,24.15999984741211,^VIX
477,2001-04-20,25.3799991607666,^VIX
478,2001-04-23,28.15999984741211,^VIX
479,2001-04-24,28.489999771118164,^VIX
480,2001-04-25,27.399999618530273,^VIX
481,2001-04-26,25.959999084472656,^VIX
482,2001-04-27,24.020000457763672,^VIX
483,2001-04-30,25.479999542236328,^VIX
484,2001-05-01,24.200000762939453,^VIX
485,2001-05-02,24.229999542236328,^VIX
486,2001-05-03,25.780000686645508,^VIX
487,2001-05-04,23.90999984741211,^VIX
488,2001-05-07,24.860000610351562,^VIX
489,2001-05-08,24.440000534057617,^VIX
490,2001-05-09,24.350000381469727,^VIX
491,2001-05-10,24.0,^VIX
492,2001-05-11,23.540000915527344,^VIX
493,2001-05-14,24.260000228881836,^VIX
494,2001-05-15,23.709999084472656,^VIX
495,2001-05-16,21.889999389648438,^VIX
496,2001-05-17,21.469999313354492,^VIX
497,2001-05-18,21.229999542236328,^VIX
498,2001-05-21,20.760000228881836,^VIX
499,2001-05-22,21.350000381469727,^VIX
500,2001-05-23,22.079999923706055,^VIX
501,2001-05-24,20.56999969482422,^VIX
502,2001-05-25,20.600000381469727,^VIX
503,2001-05-29,22.139999389648438,^VIX
504,2001-05-30,22.760000228881836,^VIX
505,2001-05-31,22.639999389648438,^VIX
506,2001-06-01,21.59000015258789,^VIX
507,2001-06-04,21.3799991607666,^VIX
508,2001-06-05,19.579999923706055,^VIX
509,2001-06-06,20.389999389648438,^VIX
510,2001-06-07,19.670000076293945,^VIX
511,2001-06-08,19.920000076293945,^VIX
512,2001-06-11,20.700000762939453,^VIX
513,2001-06-12,20.700000762939453,^VIX
514,2001-06-13,21.450000762939453,^VIX
515,2001-06-14,23.1200008392334,^VIX
516,2001-06-15,22.809999465942383,^VIX
517,2001-06-18,23.170000076293945,^VIX
518,2001-06-19,22.34000015258789,^VIX
519,2001-06-20,21.709999084472656,^VIX
520,2001-06-21,19.3799991607666,^VIX
521,2001-06-22,20.020000457763672,^VIX
522,2001-06-25,20.670000076293945,^VIX
523,2001-06-26,21.200000762939453,^VIX
524,2001-06-27,20.8799991607666,^VIX
525,2001-06-28,20.010000228881836,^VIX
526,2001-06-29,19.059999465942383,^VIX
527,2001-07-02,18.760000228881836,^VIX
528,2001-07-03,18.920000076293945,^VIX
529,2001-07-05,20.09000015258789,^VIX
530,2001-07-06,21.6299991607666,^VIX
531,2001-07-09,22.479999542236328,^VIX
532,2001-07-10,23.25,^VIX
533,2001-07-11,24.010000228881836,^VIX
534,2001-07-12,22.09000015258789,^VIX
535,2001-07-13,21.139999389648438,^VIX
536,2001-07-16,22.90999984741211,^VIX
537,2001-07-17,22.610000610351562,^VIX
538,2001-07-18,23.600000381469727,^VIX
539,2001-07-19,22.510000228881836,^VIX
540,2001-07-20,22.34000015258789,^VIX
541,2001-07-23,23.739999771118164,^VIX
542,2001-07-24,25.239999771118164,^VIX
543,2001-07-25,24.0,^VIX
544,2001-07-26,23.010000228881836,^VIX
545,2001-07-27,22.0,^VIX
546,2001-07-30,22.690000534057617,^VIX
547,2001-07-31,21.6200008392334,^VIX
548,2001-08-01,20.559999465942383,^VIX
549,2001-08-02,20.09000015258789,^VIX
550,2001-08-03,19.889999389648438,^VIX
551,2001-08-06,21.889999389648438,^VIX
552,2001-08-07,21.010000228881836,^VIX
553,2001-08-08,22.31999969482422,^VIX
554,2001-08-09,21.75,^VIX
555,2001-08-10,20.549999237060547,^VIX
556,2001-08-13,20.420000076293945,^VIX
557,2001-08-14,20.479999542236328,^VIX
558,2001-08-15,20.90999984741211,^VIX
559,2001-08-16,21.540000915527344,^VIX
560,2001-08-17,23.84000015258789,^VIX
561,2001-08-20,22.8700008392334,^VIX
562,2001-08-21,24.399999618530273,^VIX
563,2001-08-22,22.440000534057617,^VIX
564,2001-08-23,22.229999542236328,^VIX
565,2001-08-24,19.709999084472656,^VIX
566,2001-08-27,20.559999465942383,^VIX
567,2001-08-28,22.0,^VIX
568,2001-08-29,23.030000686645508,^VIX
569,2001-08-30,25.40999984741211,^VIX
570,2001-08-31,24.920000076293945,^VIX
571,2001-09-04,25.850000381469727,^VIX
572,2001-09-05,26.350000381469727,^VIX
573,2001-09-06,28.610000610351562,^VIX
574,2001-09-07,30.989999771118164,^VIX
575,2001-09-10,31.84000015258789,^VIX
576,2001-09-17,41.7599983215332,^VIX
577,2001-09-18,38.869998931884766,^VIX
578,2001-09-19,40.560001373291016,^VIX
579,2001-09-20,43.7400016784668,^VIX
580,2001-09-21,42.65999984741211,^VIX
581,2001-09-24,37.75,^VIX
582,2001-09-25,35.810001373291016,^VIX
583,2001-09-26,35.2599983215332,^VIX
584,2001-09-27,34.0,^VIX
585,2001-09-28,31.93000030517578,^VIX
586,2001-10-01,32.31999969482422,^VIX
587,2001-10-02,31.18000030517578,^VIX
588,2001-10-03,31.34000015258789,^VIX
589,2001-10-04,31.969999313354492,^VIX
590,2001-10-05,33.38999938964844,^VIX
591,2001-10-08,35.119998931884766,^VIX
592,2001-10-09,34.83000183105469,^VIX
593,2001-10-10,31.600000381469727,^VIX
594,2001-10-11,31.5,^VIX
595,2001-10-12,35.27000045776367,^VIX
596,2001-10-15,35.310001373291016,^VIX
597,2001-10-16,32.880001068115234,^VIX
598,2001-10-17,35.08000183105469,^VIX
599,2001-10-18,34.95000076293945,^VIX
600,2001-10-19,34.11000061035156,^VIX
601,2001-10-22,32.25,^VIX
602,2001-10-23,32.0,^VIX
603,2001-10-24,30.950000762939453,^VIX
604,2001-10-25,29.459999084472656,^VIX
605,2001-10-26,28.420000076293945,^VIX
606,2001-10-29,31.639999389648438,^VIX
607,2001-10-30,33.459999084472656,^VIX
608,2001-10-31,33.560001373291016,^VIX
609,2001-11-01,32.310001373291016,^VIX
610,2001-11-02,30.709999084472656,^VIX
611,2001-11-05,30.5,^VIX
612,2001-11-06,28.799999237060547,^VIX
613,2001-11-07,29.1299991607666,^VIX
614,2001-11-08,28.6200008392334,^VIX
615,2001-11-09,27.440000534057617,^VIX
616,2001-11-12,29.350000381469727,^VIX
617,2001-11-13,26.469999313354492,^VIX
618,2001-11-14,26.559999465942383,^VIX
619,2001-11-15,25.559999465942383,^VIX
620,2001-11-16,25.06999969482422,^VIX
621,2001-11-19,24.459999084472656,^VIX
622,2001-11-20,24.1200008392334,^VIX
623,2001-11-21,24.190000534057617,^VIX
624,2001-11-23,23.25,^VIX
625,2001-11-26,23.790000915527344,^VIX
626,2001-11-27,24.0,^VIX
627,2001-11-28,25.899999618530273,^VIX
628,2001-11-29,25.18000030517578,^VIX
629,2001-11-30,23.84000015258789,^VIX
630,2001-12-03,25.770000457763672,^VIX
631,2001-12-04,24.079999923706055,^VIX
632,2001-12-05,23.020000457763672,^VIX
633,2001-12-06,23.709999084472656,^VIX
634,2001-12-07,23.489999771118164,^VIX
635,2001-12-10,25.6200008392334,^VIX
636,2001-12-11,25.299999237060547,^VIX
637,2001-12-12,24.8700008392334,^VIX
638,2001-12-13,25.90999984741211,^VIX
639,2001-12-14,24.6299991607666,^VIX
640,2001-12-17,24.260000228881836,^VIX
641,2001-12-18,23.290000915527344,^VIX
